"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.791139165","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".160936494","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","61.07656654","Index","Missing value","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.50667465","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-4.422386389","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-3.915887912","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","63.90258579","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.35827443","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","2.159958834","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.777152812","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","62.55149916","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.70052462","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.013683861","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.424634388","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","63.836974","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.07857139","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.887114893","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.36438191","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","65.06482195","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.43524792","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.465399349","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".016168342","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2020","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.12513267","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2020","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.41917349","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2020","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.403173194","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2020","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.165098347","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.38471458","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.27418262","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".151191235","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.246957504","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.28751749","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.51747892","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.17372642","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.148781978","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.39939626","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.39858157","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.056660301","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.276428281","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.43590583","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.17102738","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.692875646","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.888557318","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","63.36324489","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.38844745","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","2.258104172","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","3.613133536","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","61.96403249","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","91.0969915","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-3.48123242","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.456333133","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","64.19894705","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","92.44327352","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-5.800176202","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-4.850791215","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","68.15187594","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.15611375","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.912623829","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.316893141","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","69.48078193","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.45262968","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.111028447","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.263700684","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","70.26140614","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.71293636","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.291683478","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".89361989","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","70.46694658","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.8386309","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.208938887","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.102454864","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2019","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","70.6144877","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2019","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.93897414","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2019","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.033254483","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2019","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.029814605","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","71.35173268","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.96818297","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-3.77034254","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-4.141485629","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","74.14734144","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.200815","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.931134737","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.566853528","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","75.60742264","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","103.8276421","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-4.611340238","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.632745009","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","79.26248553","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","106.6350716","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.058308837","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.574663511","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","79.30872953","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","107.2514063","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","2.254869047","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.022945449","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","77.55985633","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","105.1247892","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.733894684","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.002686292","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","79.73986013","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","107.2731335","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.244462351","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.831981528","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","81.57068341","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","109.2750319","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","2.032348296","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.327867386","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","79.94590419","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","106.7891228","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.392895633","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.768256359","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","81.9058251","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","107.6158887","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.611486912","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.165988483","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","83.24734517","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","108.8854808","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.038155499","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.899994783","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2018","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","84.12064831","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2018","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","110.9943681","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2018","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-3.567619305","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2018","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-3.817651815","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2017","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","87.23278187","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2017","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","115.3999358","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
